SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,USA_WIND,USA_PRES,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,STORM_SPEED,STORM_DIR
2021234N11335,2021,61,NA,NA,JULIAN,8/21/2021 18:00,NR,11.2,-24.9,15, ,PROVISIONAL,892,892,O_____________,nhc_working_bt,AL112021,11.2,-24.9, ,DB,15, ,-3, ,21,273
2021234N11335,2021,61,NA,NA,JULIAN,8/21/2021 21:00,NR,11.2482,-25.9499,15, ,PROVISIONAL,991,991,P_____________, ,AL112021,11.2482,-25.9499, ,DB,15, ,-3, ,21,273
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 0:00,NR,11.3,-27,15, ,PROVISIONAL,1097,1097,O_____________,nhc_working_bt,AL112021,11.3,-27, ,DB,15, ,-3, ,21,273
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 3:00,NR,11.3696,-28.0502,15, ,PROVISIONAL,1206,1206,P_____________, ,AL112021,11.3696,-28.0502, ,DB,15, ,-3, ,21,276
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 6:00,NR,11.5,-29.1,15, ,PROVISIONAL,1306,1306,O_____________,nhc_working_bt,AL112021,11.5,-29.1, ,DB,15, ,-3, ,21,279
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 9:00,NR,11.7047,-30.1577,15, ,PROVISIONAL,1415,1415,P_____________, ,AL112021,11.7047,-30.1577, ,DB,15, ,-3, ,21,284
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 12:00,NR,12,-31.2,15, ,PROVISIONAL,1513,1513,O_____________,nhc_working_bt,AL112021,12,-31.2, ,DB,15, ,-3, ,21,288
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 15:00,NR,12.3471,-32.2154,15, ,PROVISIONAL,1612,1612,P_____________, ,AL112021,12.3471,-32.2154, ,DB,15, ,-3, ,21,292
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 18:00,NR,12.8,-33.2,15, ,PROVISIONAL,1709,1709,O_____________,nhc_working_bt,AL112021,12.8,-33.2, ,DB,15, ,-3, ,22,298
2021234N11335,2021,61,NA,NA,JULIAN,8/22/2021 21:00,NR,13.3473,-34.1802,20, ,PROVISIONAL,1809,1807,P_____________, ,AL112021,13.3473,-34.1802, ,DB,20, ,-3, ,22,303
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 0:00,DS,14,-35.1,25, ,PROVISIONAL,1898,1898,O_____________,nhc_working_bt,AL112021,14,-35.1, ,LO,25, ,-3, ,22,309
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 3:00,DS,14.7271,-35.9304,25, ,PROVISIONAL,1979,1979,P_____________, ,AL112021,14.7271,-35.9304, ,LO,25, ,-3, ,22,314
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 6:00,DS,15.5,-36.7,25, ,PROVISIONAL,2031,2020,O_____________,nhc_working_bt,AL112021,15.5,-36.7, ,LO,25, ,-3, ,21,317
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 9:00,DS,16.2341,-37.414,25, ,PROVISIONAL,2020,2016,P_____________, ,AL112021,16.2341,-37.414, ,LO,25, ,-3, ,21,316
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 12:00,DS,17,-38.2,25,1009,PROVISIONAL,2016,2008,O_____________,nhc_working_bt,AL112021,17,-38.2, ,LO,25,1009,-3, ,24,314
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 15:00,DS,17.8573,-39.19,25,1009,PROVISIONAL,2013,2004,P_____________, ,AL112021,17.8573,-39.19, ,LO,25,1009,-3, ,26,310
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 18:00,DS,18.7,-40.3,25,1009,PROVISIONAL,2007,2000,O_____________,nhc_working_bt,AL112021,18.7,-40.3, ,LO,25,1009,-3, ,27,306
2021234N11335,2021,61,NA,NA,JULIAN,8/23/2021 21:00,DS,19.4295,-41.436,30,1009,PROVISIONAL,2000,1985,P_____________, ,AL112021,19.4295,-41.436, ,LO,30,1009,-3, ,26,303
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 0:00,NR,20.1,-42.6,35,1010,PROVISIONAL,1988,1980,O_____________,nhc_working_bt,AL112021,20.1,-42.6, ,DB,35,1010,-3,40,26,302
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 3:00,NR,20.7642,-43.7509,35,1010,PROVISIONAL,1988,1982,P_____________, ,AL112021,20.7642,-43.7509, ,DB,35,1010,-3,40,25,301
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 6:00,NR,21.4,-44.9,35,1010,PROVISIONAL,1993,1988,O_____________,nhc_working_bt,AL112021,21.4,-44.9, ,DB,35,1010,-3,40,25,300
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 9:00,NR,22.0143,-46.0583,32,1010,PROVISIONAL,2001,1979,P_____________, ,AL112021,22.0143,-46.0583, ,DB,32,1010,-3, ,25,299
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 12:00,NR,22.6,-47.2,30,1010,PROVISIONAL,1971,1874,O_____________,nhc_working_bt,AL112021,22.6,-47.2, ,DB,30,1010,-3, ,24,299
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 15:00,NR,23.187,-48.3301,30,1010,PROVISIONAL,1874,1787,P_____________, ,AL112021,23.187,-48.3301, ,DB,30,1010,-3, ,23,299
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 18:00,NR,23.7,-49.4,30,1010,PROVISIONAL,1780,1703,O_____________,nhc_working_bt,AL112021,23.7,-49.4, ,DB,30,1010,-3, ,21,295
2021234N11335,2021,61,NA,NA,JULIAN,8/24/2021 21:00,NR,24.0792,-50.3887,30,1011,PROVISIONAL,1697,1623,P_____________, ,AL112021,24.0792,-50.3887, ,DB,30,1011,-3, ,19,292
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 0:00,NR,24.4,-51.3,30,1012,PROVISIONAL,1623,1562,O_____________,nhc_working_bt,AL112021,24.4,-51.3, ,DB,30,1012,-3, ,18,292
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 3:00,NR,24.7421,-52.188,30,1012,PROVISIONAL,1552,1499,P_____________, ,AL112021,24.7421,-52.188, ,DB,30,1012,-3, ,17,294
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 6:00,NR,25.1,-53,30,1012,PROVISIONAL,1499,1460,O_____________,nhc_working_bt,AL112021,25.1,-53, ,DB,30,1012,-3, ,16,298
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 9:00,NR,25.4998,-53.76,30,1012,PROVISIONAL,1451,1424,P_____________, ,AL112021,25.4998,-53.76, ,DB,30,1012,-3, ,15,302
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 12:00,NR,25.9,-54.4,30,1012,PROVISIONAL,1424,1402,O_____________,nhc_working_bt,AL112021,25.9,-54.4, ,DB,30,1012,-3, ,13,304
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 15:00,NR,26.2123,-54.9404,30,1012,PROVISIONAL,1402,1391,P_____________, ,AL112021,26.2123,-54.9404, ,DB,30,1012,-3, ,11,311
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 18:00,NR,26.6,-55.3,30,1012,PROVISIONAL,1398,1397,O_____________,nhc_working_bt,AL112021,26.6,-55.3, ,DB,30,1012,-3, ,11,334
2021234N11335,2021,61,NA,NA,JULIAN,8/25/2021 21:00,NR,27.1973,-55.4678,30,1013,PROVISIONAL,1426,1426,P_____________, ,AL112021,27.1973,-55.4678, ,DB,30,1013,-3, ,13,352
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 0:00,NR,27.9,-55.5,30,1014,PROVISIONAL,1479,1479,O_____________,nhc_working_bt,AL112021,27.9,-55.5, ,DB,30,1014,-3, ,14,358
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 3:00,NR,28.5925,-55.5226,27,1014,PROVISIONAL,1534,1534,P_____________, ,AL112021,28.5925,-55.5226, ,DB,27,1014,-3, ,14,0
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 6:00,NR,29.3,-55.5,25,1015,PROVISIONAL,1591,1591,O_____________,nhc_working_bt,AL112021,29.3,-55.5, ,DB,25,1015,-3, ,14,1
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 9:00,NR,30.0298,-55.5092,25,1014,PROVISIONAL,1649,1649,P_____________, ,AL112021,30.0298,-55.5092, ,DB,25,1014,-3, ,14,4
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 12:00,NR,30.7,-55.4,25,1014,PROVISIONAL,1670,1635,O_____________,nhc_working_bt,AL112021,30.7,-55.4, ,DB,25,1014,-3, ,13,18
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 15:00,NR,31.2225,-55.0674,25,1014,PROVISIONAL,1635,1604,P_____________, ,AL112021,31.2225,-55.0674, ,DB,25,1014,-3, ,12,34
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 18:00,NR,31.7,-54.6,25,1014,PROVISIONAL,1604,1556,O_____________,nhc_working_bt,AL112021,31.7,-54.6, ,DB,25,1014,-3, ,14,39
2021234N11335,2021,61,NA,NA,JULIAN,8/26/2021 21:00,NR,32.303,-54.0489,25,1014,PROVISIONAL,1560,1522,P_____________, ,AL112021,32.303,-54.0489, ,DB,25,1014,-3, ,14,38
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 0:00,NR,32.8,-53.6,25,1014,PROVISIONAL,1522,1505,O_____________,nhc_working_bt,AL112021,32.8,-53.6, ,DB,25,1014,-3, ,9,33
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 3:00,NR,33.0246,-53.4964,25,1014,PROVISIONAL,1505,1495,P_____________, ,AL112021,33.0246,-53.4964, ,DB,25,1014,-3, ,3,14
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 6:00,DS,33.1,-53.5,25,1014,PROVISIONAL,1495,1488,O_____________,nhc_working_bt,AL112021,33.1,-53.5, ,LO,25,1014,-3, ,2,37
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 9:00,DS,33.18,-53.3575,25,1014,PROVISIONAL,1488,1488,P_____________, ,AL112021,33.18,-53.3575, ,LO,25,1014,-3, ,3,68
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 12:00,DS,33.2,-53.2,25,1014,PROVISIONAL,1491,1491,O_____________,nhc_working_bt,AL112021,33.2,-53.2, ,LO,25,1014,-3, ,2,88
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 15:00,DS,33.1875,-53.0925,25,1014,PROVISIONAL,1491,1491,P_____________, ,AL112021,33.1875,-53.0925, ,LO,25,1014,-3, ,2,121
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 18:00,DS,33.1,-53,25,1014,PROVISIONAL,1502,1502,O_____________,nhc_working_bt,AL112021,33.1,-53, ,LO,25,1014,-3, ,3,151
2021234N11335,2021,61,NA,NA,JULIAN,8/27/2021 21:00,DS,32.9224,-52.9151,22,1014,PROVISIONAL,1524,1524,P_____________, ,AL112021,32.9224,-52.9151, ,LO,22,1014,-3, ,4,157
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 0:00,DS,32.7,-52.8,20,1014,PROVISIONAL,1547,1547,O_____________,nhc_working_bt,AL112021,32.7,-52.8, ,LO,20,1014,-3, ,5,151
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 3:00,DS,32.4849,-52.63,20,1014,PROVISIONAL,1570,1570,P_____________, ,AL112021,32.4849,-52.63, ,LO,20,1014,-3, ,5,140
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 6:00,DS,32.3,-52.4,20,1014,PROVISIONAL,1593,1593,O_____________,nhc_working_bt,AL112021,32.3,-52.4, ,LO,20,1014,-3, ,5,128
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 9:00,DS,32.1548,-52.1373,22,1013,PROVISIONAL,1605,1605,P_____________, ,AL112021,32.1548,-52.1373, ,LO,22,1013,-3, ,5,111
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 12:00,DS,32.1,-51.8,25,1012,PROVISIONAL,1618,1618,O_____________,nhc_working_bt,AL112021,32.1,-51.8, ,LO,25,1012,-3, ,7,90
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 15:00,DS,32.1551,-51.3651,27,1011,PROVISIONAL,1610,1602,P_____________, ,AL112021,32.1551,-51.3651, ,LO,27,1011,-3, ,8,75
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 18:00,DS,32.3,-50.9,30,1010,PROVISIONAL,1603,1594,O_____________,nhc_working_bt,AL112021,32.3,-50.9, ,LO,30,1010,-3, ,8,68
2021234N11335,2021,61,NA,NA,JULIAN,8/28/2021 21:00,DS,32.4472,-50.4994,30,1010,PROVISIONAL,1597,1569,P_____________, ,AL112021,32.4472,-50.4994, ,LO,30,1010,-3, ,8,59
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 0:00,TS,32.7,-50.1,30,1010,PROVISIONAL,1569,1531,O_____________,nhc_working_bt,AL112021,32.7,-50.1, ,TD,30,1010,-1, ,11,47
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 3:00,TS,33.1717,-49.5757,30,1009,PROVISIONAL,1521,1485,P_____________, ,AL112021,33.1119,-49.6945, ,TD,30,1009,-1, ,13,42
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 6:00,TS,33.6361,-49.0941,30,1009,PROVISIONAL,1487,1452,O_____________,nhc_working_bt,AL112021,33.6,-49.2, ,TD,30,1009,-1, ,12,44
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 9:00,TS,34.004,-48.5947,37,1003,PROVISIONAL,1454,1417,P_____________, ,AL112021,34.004,-48.5947, ,TD,37,1003,0,25,14,51
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 12:00,TS,34.5,-47.8,45,998,PROVISIONAL,1420,1372,O_____________,nhc_working_bt,AL112021,34.5,-47.8, ,TS,45,998,0,50,19,51
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 15:00,TS,35.2192,-46.8052,47,996,PROVISIONAL,1375,1332,P_____________, ,AL112021,35.2192,-46.8052, ,TS,47,996,0,60,23,50
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 18:00,TS,36,-45.6,50,995,PROVISIONAL,1336,1323,O_____________,nhc_working_bt,AL112021,36,-45.6, ,TS,50,995,0,70,25,55
2021234N11335,2021,61,NA,NA,JULIAN,8/29/2021 21:00,TS,36.6886,-44.2435,50,995,PROVISIONAL,1327,1322,P_____________, ,AL112021,36.6886,-44.2435, ,TS,50,995,0,70,26,60
2021234N11335,2021,61,NA,NA,JULIAN,8/30/2021 0:00,ET,37.3,-42.8,50,995,PROVISIONAL,1341, ,O_____________,nhc_working_bt,AL112021,37.3,-42.8, ,EX,50,995,-4,70,26,62
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 0:00,NR,12.6,-14.8,15, ,PROVISIONAL,0,0,O_____________,nhc_working_bt,AL102021,12.6,-14.8, ,DB,15, ,-3, ,17,204
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 3:00,NR,11.8201,-15.1555,15, ,PROVISIONAL,0,0,P_____________, ,AL102021,11.8201,-15.1555, ,DB,15, ,-3, ,17,205
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 6:00,NR,11.1,-15.5,15, ,PROVISIONAL,15,15,O_____________,nhc_working_bt,AL102021,11.1,-15.5, ,DB,15, ,-3, ,15,206
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 9:00,NR,10.4774,-15.8347,17, ,PROVISIONAL,86,86,P_____________, ,AL102021,10.4774,-15.8347, ,DB,17, ,-3, ,14,210
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 12:00,NR,9.9,-16.2,20, ,PROVISIONAL,164,164,O_____________,nhc_working_bt,AL102021,9.9,-16.2, ,DB,20, ,-3, ,14,213
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 15:00,NR,9.26995,-16.62,20, ,PROVISIONAL,243,243,P_____________, ,AL102021,9.26995,-16.62, ,DB,20, ,-3, ,15,217
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 18:00,NR,8.7,-17.1,20, ,PROVISIONAL,329,329,O_____________,nhc_working_bt,AL102021,8.7,-17.1, ,DB,20, ,-3, ,14,224
2021234N13345,2021,62,NA,NA,KATE,8/22/2021 21:00,NR,8.24743,-17.6199,20, ,PROVISIONAL,407,407,P_____________, ,AL102021,8.24743,-17.6199, ,DB,20, ,-3, ,14,234
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 0:00,NR,7.9,-18.2,20, ,PROVISIONAL,478,478,O_____________,nhc_working_bt,AL102021,7.9,-18.2, ,DB,20, ,-3, ,14,241
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 3:00,NR,7.58997,-18.835,20, ,PROVISIONAL,548,548,P_____________, ,AL102021,7.58997,-18.835, ,DB,20, ,-3, ,14,249
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 6:00,DS,7.4,-19.5,20, ,PROVISIONAL,616,616,O_____________,nhc_working_bt,AL102021,7.4,-19.5, ,LO,20, ,-3, ,13,260
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 9:00,DS,7.36241,-20.1498,22, ,PROVISIONAL,659,659,P_____________, ,AL102021,7.36241,-20.1498, ,LO,22, ,-3, ,13,270
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 12:00,DS,7.4,-20.8,25,1009,PROVISIONAL,711,711,O_____________,nhc_working_bt,AL102021,7.4,-20.8, ,LO,25,1009,-3, ,13,271
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 15:00,DS,7.37737,-21.4426,25,1009,PROVISIONAL,753,753,P_____________, ,AL102021,7.37737,-21.4426, ,LO,25,1009,-3, ,13,270
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 18:00,DS,7.4,-22.1,25,1009,PROVISIONAL,806,806,O_____________,nhc_working_bt,AL102021,7.4,-22.1, ,LO,25,1009,-3, ,13,275
2021234N13345,2021,62,NA,NA,KATE,8/23/2021 21:00,DS,7.49735,-22.7776,25,1009,PROVISIONAL,856,856,P_____________, ,AL102021,7.49735,-22.7776, ,LO,25,1009,-3, ,14,282
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 0:00,NR,7.7,-23.5,25,1009,PROVISIONAL,903,903,O_____________,nhc_working_bt,AL102021,7.7,-23.5, ,DB,25,1009,-3, ,16,290
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 3:00,NR,8.02743,-24.2849,25,1009,PROVISIONAL,957,957,P_____________, ,AL102021,8.02743,-24.2849, ,DB,25,1009,-3, ,17,294
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 6:00,NR,8.4,-25.1,25,1009,PROVISIONAL,1012,1012,O_____________,nhc_working_bt,AL102021,8.4,-25.1, ,DB,25,1009,-3, ,17,294
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 9:00,NR,8.72233,-25.9001,25,1008,PROVISIONAL,1078,1078,P_____________, ,AL102021,8.72233,-25.9001, ,DB,25,1008,-3, ,17,291
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 12:00,NR,9,-26.7,25,1008,PROVISIONAL,1147,1147,O_____________,nhc_working_bt,AL102021,9,-26.7, ,DB,25,1008,-3, ,16,287
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 15:00,NR,9.20716,-27.4778,25,1008,PROVISIONAL,1223,1223,P_____________, ,AL102021,9.20716,-27.4778, ,DB,25,1008,-3, ,16,284
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 18:00,NR,9.4,-28.3,25,1008,PROVISIONAL,1300,1300,O_____________,nhc_working_bt,AL102021,9.4,-28.3, ,DB,25,1008,-3, ,18,284
2021234N13345,2021,62,NA,NA,KATE,8/24/2021 21:00,NR,9.64997,-29.235,25,1008,PROVISIONAL,1390,1390,P_____________, ,AL102021,9.64997,-29.235, ,DB,25,1008,-3, ,19,285
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 0:00,NR,9.9,-30.2,25,1008,PROVISIONAL,1481,1481,O_____________,nhc_working_bt,AL102021,9.9,-30.2, ,DB,25,1008,-3, ,19,284
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 3:00,NR,10.0997,-31.1077,25,1008,PROVISIONAL,1564,1564,P_____________, ,AL102021,10.0997,-31.1077, ,DB,25,1008,-3, ,18,283
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 6:00,NR,10.3,-32,25,1008,PROVISIONAL,1649,1649,O_____________,nhc_working_bt,AL102021,10.3,-32, ,DB,25,1008,-3, ,18,284
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 9:00,NR,10.5349,-32.9226,25,1008,PROVISIONAL,1684,1671,P_____________, ,AL102021,10.5349,-32.9226, ,DB,25,1008,-3, ,18,286
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 12:00,NR,10.8,-33.8,25,1008,PROVISIONAL,1672,1666,O_____________,nhc_working_bt,AL102021,10.8,-33.8, ,DB,25,1008,-3, ,17,290
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 15:00,NR,11.1222,-34.5799,25,1008,PROVISIONAL,1671,1670,P_____________, ,AL102021,11.1222,-34.5799, ,DB,25,1008,-3, ,16,292
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 18:00,NR,11.4,-35.3,25,1008,PROVISIONAL,1677,1670,O_____________,nhc_working_bt,AL102021,11.4,-35.3, ,DB,25,1008,-3, ,14,286
2021234N13345,2021,62,NA,NA,KATE,8/25/2021 21:00,NR,11.507,-35.9706,25,1008,PROVISIONAL,1667,1656,P_____________, ,AL102021,11.507,-35.9706, ,DB,25,1008,-3, ,14,278
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 0:00,NR,11.6,-36.7,25,1008,PROVISIONAL,1660,1656,O_____________,nhc_working_bt,AL102021,11.6,-36.7, ,DB,25,1008,-3, ,17,282
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 3:00,NR,11.8501,-37.6197,25,1008,PROVISIONAL,1676,1657,P_____________, ,AL102021,11.8501,-37.6197, ,DB,25,1008,-3, ,19,285
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 6:00,NR,12.1,-38.6,25,1008,PROVISIONAL,1648,1580,O_____________,nhc_working_bt,AL102021,12.1,-38.6, ,DB,25,1008,-3, ,19,282
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 9:00,NR,12.237,-39.4927,25,1008,PROVISIONAL,1571,1506,P_____________, ,AL102021,12.237,-39.4927, ,DB,25,1008,-3, ,18,276
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 12:00,NR,12.3,-40.4,25,1008,PROVISIONAL,1497,1419,O_____________,nhc_working_bt,AL102021,12.3,-40.4, ,DB,25,1008,-3, ,18,272
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 15:00,NR,12.2922,-41.378,25,1008,PROVISIONAL,1410,1335,P_____________, ,AL102021,12.2922,-41.378, ,DB,25,1008,-3, ,20,270
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 18:00,NR,12.3,-42.4,25,1008,PROVISIONAL,1327,1256,O_____________,nhc_working_bt,AL102021,12.3,-42.4, ,DB,25,1008,-3, ,21,274
2021234N13345,2021,62,NA,NA,KATE,8/26/2021 21:00,NR,12.4275,-43.4723,25,1008,PROVISIONAL,1248,1200,P_____________, ,AL102021,12.4275,-43.4723, ,DB,25,1008,-3, ,21,278
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 0:00,NR,12.6,-44.5,25,1008,PROVISIONAL,1193,1142,O_____________,nhc_working_bt,AL102021,12.6,-44.5, ,DB,25,1008,-3, ,19,280
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 3:00,NR,12.7573,-45.4249,25,1008,PROVISIONAL,1152,1112,P_____________, ,AL102021,12.7573,-45.4249, ,DB,25,1008,-3, ,17,280
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 6:00,NR,12.9,-46.2,25,1008,PROVISIONAL,1112,1081,O_____________,nhc_working_bt,AL102021,12.9,-46.2, ,DB,25,1008,-3, ,14,281
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 9:00,NR,13.007,-46.7951,25,1008,PROVISIONAL,1081,1059,P_____________, ,AL102021,13.007,-46.7951, ,DB,25,1008,-3, ,11,281
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 12:00,DS,13.1,-47.3,25,1008,PROVISIONAL,1059,1039,O_____________,nhc_working_bt,AL102021,13.1,-47.3, ,LO,25,1008,-3, ,10,281
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 15:00,DS,13.1999,-47.85,25,1008,PROVISIONAL,1034,1017,P_____________, ,AL102021,13.1999,-47.85, ,LO,25,1008,-3, ,11,281
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 18:00,DS,13.3,-48.4,25,1008,PROVISIONAL,1017,998,O_____________,nhc_working_bt,AL102021,13.3,-48.4, ,LO,25,1008,-3, ,11,280
2021234N13345,2021,62,NA,NA,KATE,8/27/2021 21:00,DS,13.4002,-49.01,25,1008,PROVISIONAL,998,985,P_____________, ,AL102021,13.4002,-49.01, ,LO,25,1008,-3, ,11,281
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 0:00,DS,13.5,-49.5,25,1008,PROVISIONAL,987,979,O_____________,nhc_working_bt,AL102021,13.5,-49.5, ,LO,25,1008,-3, ,7,283
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 3:00,DS,13.5548,-49.7176,27,1007,PROVISIONAL,989,986,P_____________, ,AL102021,13.5548,-49.7176, ,LO,27,1007,-3, ,4,304
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 6:00,TS,13.7,-49.8,30,1007,PROVISIONAL,996,996,O_____________,nhc_working_bt,AL102021,13.7,-49.8, ,TD,30,1007,-1, ,6,339
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 9:00,TS,14.0808,-49.9207,30,1007,PROVISIONAL,1032,1032,P_____________, ,AL102021,14.0625,-49.9224, ,TD,30,1007,-1, ,8,346
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 12:00,TS,14.5,-50,30,1007,PROVISIONAL,1067,1067,O_____________,nhc_working_bt,AL102021,14.5,-50, ,TD,30,1007,-1, ,8,353
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 15:00,TS,14.835,-50.0225,30,1007,PROVISIONAL,1097,1097,P_____________, ,AL102021,14.835,-50.0225, ,TD,30,1007,-1, ,7,0
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 18:00,TS,15.2,-50,30,1007,PROVISIONAL,1138,1138,O_____________,nhc_working_bt,AL102021,15.2,-50, ,TD,30,1007,-1, ,9,5
2021234N13345,2021,62,NA,NA,KATE,8/28/2021 21:00,TS,15.6888,-49.9501,30,1007,PROVISIONAL,1189,1189,P_____________, ,AL102021,15.67,-49.9426, ,TD,30,1007,-1, ,10,6
2021234N13345,2021,62,NA,NA,KATE,8/29/2021 0:00,TS,16.2,-49.9,30,1007,PROVISIONAL,1245,1245,O_____________,nhc_working_bt,AL102021,16.2,-49.9, ,TD,30,1007,-1, ,9,3
2021234N13345,2021,62,NA,NA,KATE,8/29/2021 3:00,TS,16.6136,-49.8958,30,1007,PROVISIONAL,1286,1286,P_____________, ,AL102021,16.7425,-49.9275, ,TD,30,1007,-1, ,9,356
